공정단계,공정명,배치번호,웨이퍼위치,검사순번,결함유형,불량여부,가로길이,세로길이,검출면적,직경크기,신호강도,신호극성,에너지값,기준편차,명도수준,잡음정도,중심거리,방향각도,정렬정도,점형지수,영역잡음,상대강도,활성지수,패치신호,wafer_x,wafer_y
KB425000,CBCMP,F07RB.1,8,149,99,REAL,0.052,0.104,0.0021,0.104,361,1,948,216,1805,232,109112,288,0.9774,7.3415,46.1929,379,1.0,149,33717.462290239244,-103771.6786059968
KB425000,CBCMP,F07RB.1,8,155,99,REAL,0.104,0.104,0.0022,0.104,333,1,883,212,1637,196,113099,262,0.9759,7.5441,43.0804,326,1.0,160,-15740.338545482486,-111998.32830660285
KB425000,CBCMP,F07RB.1,8,156,99,REAL,0.052,0.104,0.0018,0.104,287,1,1048,201,1870,201,112484,273,0.9884,8.5077,43.0908,366,1.0,165,5886.957702031307,-112329.84458733349
KB425000,CBCMP,F07RB.1,8,157,99,REAL,0.104,0.157,0.0054,0.157,391,1,1105,238,1961,128,121447,291,0.9793,7.8702,44.7787,353,1.0,155,43522.712368428096,-113380.54205680566
KB425000,CBCMP,F07RB.1,8,158,99,REAL,0.104,0.104,0.0033,0.104,439,1,926,193,1601,448,116657,284,1.0,8.0308,58.2967,469,1.0,278,28221.8825749704,-113191.78854017894
KB425000,CBCMP,F07RB.1,8,161,99,REAL,0.052,0.104,0.0018,0.104,327,1,1094,211,1559,170,120734,257,0.7951,7.7054,37.0606,286,1.0,183,-27159.240595152227,-117639.59540178058
KB425000,CBCMP,F07RB.1,8,165,99,REAL,0.157,0.104,0.0026,0.157,332,1,1043,231,1662,191,126424,263,0.9879,7.6209,47.2636,360,1.0,224,-15407.209870652327,-125481.6546751025
KB425000,CBCMP,F07RB.1,8,168,99,REAL,0.314,0.262,0.0181,0.314,1064,1,4337,1050,2946,134,141061,260,0.9918,10.7734,103.755,1118,0.6631,983,-24494.98558987486,-138917.96644765508
KB425000,CBCMP,F07RB.1,8,191,99,REAL,0.052,0.104,0.0028,0.104,354,1,1072,214,1552,370,105973,1,1.0,8.4739,51.4441,436,1.0,181,105956.85979880825,1849.4838673782456
KB425000,CBCMP,F07RB.1,8,206,99,REAL,0.104,0.104,0.0034,0.104,483,1,666,213,1423,422,61319,4,0.9979,7.5481,59.938,453,1.0,200,61169.62999788216,4277.397213516019
KB425000,CBCMP,F07RB.1,8,208,99,REAL,0.104,0.052,0.0023,0.104,384,1,1081,188,1630,321,87028,176,1.0,7.599,51.1501,389,1.0,136,-86816.00416601198,6070.7663970037565
KB425000,CBCMP,F07RB.1,8,213,21,REAL,0.262,0.314,0.0057,0.314,362,-1,2114,294,1012,110,6820,103,0.9118,8.1789,42.1917,346,1.0,295,-1534.1661906251595,6645.203841835304
KB425000,CBCMP,F07RB.1,8,215,99,REAL,0.104,0.157,0.0028,0.157,428,1,1332,201,1564,382,53980,170,0.9859,7.1397,54.9962,393,1.0,97,-53159.92250759899,9373.528630460896
KB425000,CBCMP,F07RB.1,8,218,99,REAL,0.104,0.157,0.0028,0.157,435,1,1531,240,1568,344,106464,4,0.9931,10.3493,42.0539,435,1.0,288,106204.65904686193,7426.553220694556
KB425000,CBCMP,F07RB.1,8,222,99,REAL,0.104,0.104,0.0027,0.104,363,1,1014,184,1440,273,46252,11,0.9867,7.5718,47.2519,358,1.0,173,45402.22048882135,8825.297654155951
KB425000,CBCMP,F07RB.1,8,224,99,REAL,0.104,0.104,0.0027,0.104,384,1,1373,219,1574,208,31817,163,0.9999,8.8454,43.8647,388,1.0,229,-30426.748420475902,9302.390529163311
KB425000,CBCMP,F07RB.1,8,225,99,REAL,0.157,0.524,0.0123,0.524,432,1,1675,518,1377,332,140948,173,1.0,2.3831,212.1291,505,1.0,24,-139897.39498154106,17177.240214268735
KB425000,CBCMP,F07RB.1,8,229,99,REAL,0.104,0.104,0.0029,0.104,433,1,1558,200,1492,277,48291,20,0.9766,9.1301,43.9983,402,1.0,180,45378.6963503723,16516.49474133987
KB425000,CBCMP,F07RB.1,8,250,99,REAL,0.052,0.052,0.0023,0.052,482,1,579,182,1389,375,122990,171,1.0,7.8272,51.6451,405,1.0,118,-121475.78900979598,19239.874855298007
KB425000,CBCMP,F07RB.1,8,256,99,REAL,0.104,0.157,0.0034,0.157,439,1,1101,201,1563,340,64112,19,0.9946,7.7377,54.1426,418,1.0,235,60619.0869188234,20872.82551855723
KB425000,CBCMP,F07RB.1,8,263,99,REAL,0.157,0.157,0.0042,0.157,484,1,1140,315,1728,133,95571,161,0.9834,8.723,50.8471,444,1.0,241,-90364.15578860231,31114.87408962491
KB425000,CBCMP,F07RB.1,8,265,99,REAL,0.104,0.157,0.0036,0.157,469,1,1340,251,1666,331,99965,17,0.9657,7.4312,55.4197,412,1.0,200,95597.00492984484,29226.93746260838
KB425000,CBCMP,F07RB.1,8,270,99,REAL,0.104,0.104,0.0031,0.104,359,1,1060,200,1456,360,63354,147,1.0,8.886,46.8221,417,1.0,235,-53133.13516161439,34505.06142434204
KB425000,CBCMP,F07RB.1,8,275,99,REAL,0.209,0.314,0.007,0.314,669,1,2810,620,2864,156,90406,152,0.9674,10.1217,74.532,754,0.5586,640,-79823.76008000415,42443.046105221234
KB425000,CBCMP,F07RB.1,8,276,99,REAL,0.262,0.681,0.0191,0.681,381,1,1706,522,1307,286,142731,17,1.0,3.2933,195.0758,642,0.5313,209,136494.33412336002,41730.505786780945
KB425000,CBCMP,F07RB.1,8,277,99,REAL,0.157,0.157,0.0041,0.157,423,1,1111,225,1868,151,86898,150,0.9816,7.2689,58.9504,429,1.0,199,-75255.87553806015,43448.99999999999
KB425000,CBCMP,F07RB.1,8,280,21,REAL,0.104,0.104,0.0013,0.104,204,-1,1147,135,716,97,109371,23,0.9556,4.8058,36.6474,177,0.8086,24,100676.53632694685,42734.654254000365
KB425000,CBCMP,F07RB.1,8,282,99,REAL,0.104,0.104,0.0029,0.104,440,1,954,190,1370,485,97068,153,0.9976,7.8896,54.7637,433,1.0,232,-86488.22128991649,44067.94982871834
KB425000,CBCMP,F07RB.1,8,286,99,REAL,0.052,0.104,0.0018,0.104,270,-1,430,166,386,262,134678,160,0.9934,9.0786,33.5594,305,0.1982,186,-126555.92278220457,46062.58886281443
KB425000,CBCMP,F07RB.1,8,290,99,REAL,0.104,0.104,0.003,0.104,440,1,1453,208,1505,363,102490,27,0.9931,8.8076,45.5008,401,1.0,215,91319.25866406583,46529.486318306146
KB425000,CBCMP,F07RB.1,8,295,99,REAL,0.104,0.052,0.0029,0.104,333,1,1101,196,1766,201,59194,108,0.983,7.3871,54.4592,403,1.0,121,-18291.951965030632,56296.83942557532
KB425000,CBCMP,F07RB.1,8,303,99,REAL,0.104,0.157,0.0035,0.157,343,1,1203,237,1520,297,75593,127,0.9973,8.3262,46.5088,388,1.0,243,-45493.00304513279,60371.254111005
KB425000,CBCMP,F07RB.1,8,306,99,REAL,0.157,0.209,0.0071,0.209,411,1,1231,286,1431,249,70824,77,0.9633,7.5772,52.7137,400,1.0,207,15931.933472849889,69008.7854683495
KB425000,CBCMP,F07RB.1,8,318,99,REAL,0.052,0.104,0.0025,0.104,437,1,758,200,1702,337,91851,62,1.0,8.9529,47.3289,424,1.0,262,43121.43251344686,81099.6193516853
KB425000,CBCMP,F07RB.1,8,323,99,REAL,0.157,0.104,0.0041,0.157,472,1,821,201,1562,248,124640,43,0.9872,7.0566,57.0238,403,1.0,194,91155.92536981341,85004.27559818981
KB425000,CBCMP,F07RB.1,8,329,99,REAL,0.104,0.157,0.0031,0.157,447,1,413,226,1814,284,111827,122,1.0,6.7685,61.9156,420,1.0,169,-59259.28156140659,94834.67444888466
KB425000,CBCMP,F07RB.1,8,330,99,REAL,0.104,0.104,0.0037,0.104,521,1,596,210,1818,270,107935,119,0.9923,6.3697,74.1525,473,1.0,210,-52327.92636128839,94402.0780900907
KB425000,CBCMP,F07RB.1,8,331,99,REAL,0.104,0.157,0.0037,0.157,446,1,914,251,1452,387,108344,60,0.9905,7.4153,61.9026,459,1.0,253,54172.000000000015,93828.65634762122
KB425000,CBCMP,F07RB.1,8,332,99,REAL,0.104,0.104,0.0035,0.104,501,1,882,205,1465,458,103476,65,0.98,8.1814,54.4691,446,1.0,251,43730.847251880616,93781.10457140439
KB425000,CBCMP,F07RB.1,8,333,99,REAL,0.052,0.104,0.0021,0.104,346,1,894,203,1792,160,98091,105,0.9885,7.4783,43.4744,328,1.0,114,-25387.818953151374,94748.630226521
KB425000,CBCMP,F07RB.1,8,339,99,REAL,0.104,0.104,0.0048,0.104,625,1,759,245,1567,532,121641,61,0.9934,6.2328,89.3046,557,1.0,238,58972.72701638469,106389.61579614323
KB425000,CBCMP,F07RB.1,8,349,99,REAL,0.209,0.209,0.0063,0.209,644,1,1431,288,1666,317,115389,105,0.9827,9.2023,67.8526,625,1.0,448,-29864.870795334777,111457.2151696693
KB425000,CBCMP,F07RB.1,8,351,99,REAL,0.052,0.052,0.0019,0.052,394,1,1413,192,1569,273,124895,72,0.9898,7.1444,51.381,368,1.0,144,38594.677512459064,118782.2036026832
KB425000,CBCMP,F07RB.1,8,353,21,REAL,0.314,0.209,0.0037,0.314,208,-1,1233,166,949,113,124849,71,0.99,6.1831,34.5569,214,0.8535,91,40646.858515821565,118047.0486449991
KB425000,CBCMP,F07RB.1,8,362,21,REAL,0.996,1.048,0.0964,1.048,1078,-1,6365,998,1041,140,134496,112,1.0,3.4347,284.7269,978,1.0,977,-50383.08838806651,124702.51970381464
KB425000,CBCMP,F07RB.1,8,368,99,REAL,0.524,0.209,0.0165,0.524,709,1,848,137,602,303,144821,82,0.9985,6.3138,91.3974,578,0.9688,424,20155.18765413764,143411.61198322297
KB425000,CBCMP,F07RB.1,8,378,99,REAL,0.472,0.052,0.0011,0.472,244,1,657,130,602,194,85210,311,1.0,11.466,21.9833,252,1.0,156,55902.789860281104,-64308.80333078242
KB425000,CBCMP,F07RB.1,8,385,21,REAL,0.367,0.419,0.0163,0.419,353,-1,2012,294,826,101,132953,311,1.0,6.5453,51.0624,335,1.0,277,87225.01608137488,-100340.90281935823
KB425000,CBCMP,F07RB.1,8,401,99,REAL,0.104,0.052,0.0004,0.104,161,1,711,102,580,133,52250,37,0.9472,9.8464,16.9736,167,0.8975,25,41728.70539997105,31444.834959694523
KB425000,CBCMP,F0838.1,17,1,56,REAL,0.104,0.104,0.0011,0.104,191,1,1183,139,997,120,55823,349,0.9991,7.9041,28.2841,223,1.0,135,54797.37426159895,-10651.530548904853
KB425000,CBCMP,F0838.1,17,2,99,REAL,0.052,0.157,0.0015,0.157,259,-1,828,144,569,145,110069,353,0.9365,9.3212,27.6965,259,0.8125,146,109248.56236500868,-13414.03675926115
KB425000,CBCMP,F0838.1,17,3,99,REAL,1.048,0.367,0.0459,1.048,1205,-1,2401,1083,787,520,144784,354,1.0,4.8393,265.6022,1285,1.0,1156,143990.8580990001,-15134.049025743932
KB425000,CBCMP,F0838.1,17,5,99,REAL,0.839,0.314,0.0255,0.839,1144,-1,3176,1118,762,375,144828,354,1.0,6.0267,214.524,1292,1.0,1038,144034.61706239628,-15138.648278127708
KB425000,CBCMP,F0838.1,17,6,99,REAL,0.104,0.104,0.0026,0.104,432,1,1298,194,1491,250,47691,341,0.9786,8.8546,40.9921,363,1.0,196,45092.72638890702,-15526.67085421626
KB425000,CBCMP,F0838.1,17,9,99,REAL,0.786,0.262,0.0321,0.786,1383,-1,3092,1353,704,437,144814,353,1.0,6.177,242.9056,1500,0.3652,1392,143734.5784037864,-17648.38709587299
KB425000,CBCMP,F0838.1,17,12,56,REAL,0.262,0.209,0.0034,0.262,148,1,815,92,1118,112,49511,209,1.0,7.725,18.2318,141,1.0,97,-43303.296320178626,-24003.40910801639
KB425000,CBCMP,F0838.1,17,14,56,REAL,0.104,0.104,0.0014,0.104,201,1,1167,135,1219,115,80381,340,0.9999,8.0152,25.6202,205,0.4834,73,75533.4325513921,-27491.92114066057
KB425000,CBCMP,F0838.1,17,15,56,REAL,0.104,0.157,0.0019,0.157,238,1,1388,166,1107,123,39226,281,0.9983,8.0638,25.7203,208,1.0,120,7484.673652640358,-38505.307897918065
KB425000,CBCMP,F0838.1,17,19,56,REAL,0.209,0.209,0.0029,0.209,178,1,955,128,1099,97,74095,265,1.0,10.1639,16.9311,173,0.75,137,-6457.804758887738,-73813.04615510789
KB425000,CBCMP,F0838.1,17,20,99,REAL,0.157,0.209,0.0055,0.209,311,1,1476,241,1700,158,110632,308,0.9863,7.304,54.5558,399,1.0,253,68111.86033822826,-87179.20569301884
KB425000,CBCMP,F0838.1,17,21,21,REAL,0.524,0.734,0.0318,0.734,872,-1,5061,763,563,188,139645,321,1.0,5.7308,139.8669,802,1.0,758,108524.54778765865,-87881.4460081546
KB425000,CBCMP,F0838.1,17,22,21,REAL,5.559,2.464,5.2756,5.559,1336,-1,1525,1270,534,142,100281,296,1.0,4.5224,153.2876,694,0.9785,479,43960.29697115547,-90131.96575692677
KB425000,CBCMP,F0838.1,17,23,21,REAL,0.629,0.839,0.0342,0.839,553,1,2819,494,1321,97,109838,294,0.9891,3.8876,126.1181,491,0.7813,411,44675.13940215969,-100342.00597654803
KB425000,CBCMP,F0838.1,17,32,21,REAL,0.052,0.104,0.0011,0.104,202,1,1129,146,1036,121,112157,293,0.9998,8.4167,24.2011,204,1.0,96,43823.231177971444,-103241.06284866537
KB425000,CBCMP,F0838.1,17,33,21,REAL,0.367,0.734,0.0147,0.734,289,1,1752,198,1134,172,105129,260,1.0,3.4921,73.2233,256,1.0,90,-18255.459269946718,-103531.85426642041
KB425000,CBCMP,F0838.1,17,37,21,REAL,0.104,0.052,0.0005,0.104,98,1,523,31,1093,118,134076,250,1.0,7.1036,13.3813,96,1.0,55,-45856.692736532335,-125990.22782449146
KB425000,CBCMP,F0838.1,17,62,21,REAL,0.052,0.052,0.0008,0.052,103,1,636,23,1061,143,134564,250,1.0,6.063,17.2545,104,1.0,17,-46023.59856647526,-126448.79782343499
KB425000,CBCMP,F0838.1,17,81,56,REAL,0.209,0.157,0.0014,0.209,165,1,935,101,1091,124,138981,247,1.0,7.8406,20.6785,163,1.0,93,-54304.20296856776,-127932.6850376736
KB425000,CBCMP,F0838.1,17,507,21,REAL,0.209,0.157,0.0058,0.209,223,1,426,78,1069,195,142828,245,1.0,3.9413,41.826,165,1.0,75,-60361.72108790058,-129446.12860687067
KB425000,CBCMP,F0838.1,17,1080,21,REAL,0.052,0.157,0.0021,0.157,312,1,1240,240,1559,133,138187,289,0.9197,8.3639,37.4003,312,1.0,158,44989.28655997106,-130658.3754063428
KB425000,CBCMP,F0838.1,17,1208,21,REAL,0.052,0.052,0.0002,0.052,76,-1,197,30,1094,206,138385,276,1.0,2.509,44.7624,112,0.9688,8,14465.171389294159,-137626.91249053853
KB425000,CBCMP,F0838.1,17,1210,21,REAL,0.629,0.314,0.0044,0.629,197,1,702,68,1072,176,139692,276,1.0,4.8292,37.0915,180,1.0,59,14601.790090784982,-138926.75260778485
KB425000,CBCMP,F0838.1,17,1211,99,REAL,0.262,0.472,0.0095,0.472,822,1,4027,792,2701,129,141808,276,0.974,9.4496,87.9798,831,1.0,774,14822.972319059334,-141031.16093838413
KB425000,CBCMP,F0838.1,17,1212,99,REAL,0.104,0.157,0.0042,0.157,485,1,753,233,1630,127,8195,344,0.9979,6.8888,57.1422,394,1.0,229,7877.539598214524,-2258.848130920306
KB425000,CBCMP,F0838.1,17,1213,99,REAL,0.104,0.104,0.0049,0.104,473,1,1711,216,2581,413,144980,173,0.8873,2.7046,114.1058,353,0.418,29,-143899.34106495886,17668.61740687829
KB425000,CBCMP,F0838.1,17,1214,21,REAL,0.157,0.209,0.002,0.209,242,1,1374,183,1078,123,83378,167,1.0,7.1631,34.9578,250,1.0,154,-81241.02726166333,18755.969009082793
KB425000,CBCMP,F0838.1,17,1216,99,REAL,0.052,0.052,0.0008,0.052,194,-1,748,121,536,174,39923,152,0.7459,8.2539,23.679,195,0.8125,118,-35249.91674970694,18742.713201101113
KB425000,CBCMP,F0838.1,17,1217,21,REAL,0.052,0.052,0.0009,0.052,196,-1,820,122,1062,129,68397,163,1.0,5.9089,30.2224,179,1.0,13,-65408.37639360374,19997.347487921015
KB425000,CBCMP,F0838.1,17,1218,99,REAL,0.052,0.052,0.0009,0.052,210,-1,1054,121,624,196,118827,15,0.9999,8.8412,25.0957,221,0.8125,73,114778.06816045112,30754.69067239723
KB425000,CBCMP,F0838.1,17,1220,99,REAL,0.104,0.157,0.0039,0.157,300,1,726,279,1778,131,128918,19,1.0,7.9682,46.2246,369,1.0,257,121894.36372911272,41971.59533630773
KB425000,CBCMP,F0838.1,17,1221,21,REAL,0.367,0.314,0.0072,0.367,309,1,1912,264,1033,122,129951,20,1.0,6.8045,48.6113,331,1.0,233,122113.99576374958,44445.859645313976
KB425000,CBCMP,F0838.1,17,1222,21,REAL,1.048,1.311,0.2431,1.311,2023,-1,5417,1926,711,231,139232,156,0.9496,4.7387,401.936,1905,1.0,1815,-127194.76115849458,56630.75628872985
KB425000,CBCMP,F0838.1,17,1233,21,REAL,0.367,0.314,0.0071,0.367,385,-1,2374,306,976,130,94229,48,0.9571,7.7087,48.6997,376,1.0,292,63051.50790658885,70025.79375990939
KB425000,CBCMP,F0838.1,17,1245,56,REAL,0.104,0.052,0.0007,0.104,123,-1,505,35,832,164,133505,32,1.0,5.1812,22.0375,115,1.0,41,113218.66107736365,70746.87137145402
KB425000,CBCMP,F0838.1,17,1253,39,REAL,0.209,0.209,0.0033,0.209,458,1,2401,398,1116,112,74466,106,1.0,12.5724,35.0641,441,1.0,396,-20525.611338268653,71581.31344974285
KB425000,CBCMP,F0838.1,17,1255,21,REAL,0.104,0.157,0.0024,0.157,314,-1,1677,126,949,418,133126,32,1.0,4.2723,80.9121,345,0.0605,21,112897.25084892036,70546.03197030963
KB425000,CBCMP,F0838.1,17,1266,21,REAL,0.052,0.052,0.0006,0.052,129,1,459,21,1177,199,132651,32,1.0,4.7519,24.3116,116,1.0,31,112494.42800324607,70294.32031979886
KB425000,CBCMP,F0838.1,17,1270,21,REAL,0.052,0.052,0.0005,0.052,115,1,462,22,1096,163,134473,31,1.0,5.2434,20.5937,108,1.0,27,115265.85842731515,69258.71504737971
KB425000,CBCMP,F0838.1,17,2761,21,REAL,0.157,0.104,0.0037,0.157,396,-1,2455,150,1012,378,120609,136,1.0,4.0834,91.4916,374,1.0,68,-86758.85397904439,83782.05140268919
KB425000,CBCMP,F0838.1,17,2810,21,REAL,0.052,0.104,0.0037,0.104,539,-1,3343,121,954,573,120544,135,1.0,3.5085,132.6108,466,1.0,59,-85237.47983135117,85237.47983135119
KB425000,CBCMP,F0838.1,17,2813,21,REAL,0.681,0.681,0.0323,0.681,425,1,2553,346,1118,130,132316,39,1.0,6.1943,64.3225,399,1.0,335,102828.84503614056,83269.15686215028
KB425000,CBCMP,F0838.1,17,2829,56,REAL,0.052,0.104,0.0018,0.104,262,-1,281,45,956,463,97585,103,1.0,2.859,90.0174,258,1.0,1,-21951.848638146068,95083.90277206719
KB425000,CBCMP,F0838.1,17,2833,21,REAL,1.153,2.779,1.9226,2.779,2593,1,6592,2598,3156,193,117829,54,1.0,2.4022,908.4576,2183,0.1875,1733,69258.14849236982,95325.66343020568
KB425000,CBCMP,F0838.1,17,2834,21,REAL,0.052,0.104,0.0011,0.104,235,1,1213,150,1128,124,142531,72,0.9998,11.2842,20.5406,232,1.0,148,44044.50122525563,135555.03632406454
KB425000,CBCMP,F0838.1,17,2836,21,REAL,0.262,0.157,0.0031,0.262,189,-1,1165,116,818,139,73379,329,1.0,5.5004,32.7506,181,1.0,39,62898.07935822028,-37792.97889882489
KB425000,CBCMP,F0838.1,17,2837,21,REAL,0.157,0.104,0.0034,0.157,398,-1,2278,177,801,266,141698,332,1.0,5.1932,66.5764,346,1.0,-75,125111.90801292424,-66523.18150363516
KB425000,CBCMP,F0838.1,17,2842,21,REAL,0.157,0.104,0.0018,0.157,203,-1,1171,144,728,98,91730,254,0.8234,7.7395,25.2736,196,1.0,67,-25284.21464909331,-88176.535368422
KB425000,CBCMP,F0838.1,17,2844,21,REAL,0.157,0.104,0.0084,0.157,796,-1,4879,111,813,793,99976,296,1.0,2.702,206.8484,559,1.0,86,43826.5937713848,-89857.83357280552
KB425000,CBCMP,F0838.1,17,2854,21,REAL,0.209,0.157,0.0093,0.209,608,-1,3594,173,801,485,100817,296,1.0,2.931,147.3637,432,1.0,36,44195.263905834414,-90613.71936574312
KB425000,CBCMP,F0838.1,17,2868,21,REAL,0.209,0.157,0.0025,0.209,252,-1,1380,172,792,131,112157,293,1.0,8.1291,29.8366,243,1.0,128,43823.231177971444,-103241.06284866537
KB425000,CBCMP,F0838.1,17,2870,21,REAL,0.157,0.209,0.0055,0.209,276,-1,1579,192,820,140,140860,234,1.0,6.3429,41.3465,263,1.0,60,-82795.43063791779,-113958.13382765508
KB425000,CBCMP,F0838.1,17,2948,21,REAL,0.104,0.104,0.003,0.104,193,-1,1292,123,817,128,138594,290,1.0,9.6451,21.3024,206,1.0,127,47401.93974407777,-130235.75908520218
KB425000,CBCMP,F0838.1,17,2950,21,REAL,0.157,0.104,0.0015,0.157,198,-1,1032,114,840,106,139678,291,1.0,9.5369,19.0911,183,1.0,134,50056.11845658847,-130400.64681227614
KB425000,CBCMP,F0838.1,17,2987,21,REAL,0.157,0.209,0.0019,0.209,197,-1,1061,132,732,125,105580,147,1.0,8.3596,24.303,203,1.0,116,-88546.83856367785,57502.98931688658
KB425000,CBCMP,F0838.1,17,3044,99,REAL,22.551,0.419,2.4205,22.551,299,1,314,226,1944,142,140491,31,0.7182,2.9773,578.8689,1724,0.5625,1170,120424.29124294047,72358.21418218841
KB425000,CBCMP,F0838.1,17,3160,21,REAL,0.157,0.157,0.0131,0.157,995,-1,6055,270,608,792,120395,134,1.0,1.7744,266.3355,473,0.2441,-201,-83633.39451141098,86604.9152617719
KB425000,CBCMP,F0838.1,25,1,99,REAL,0.104,0.104,0.0026,0.104,326,1,1049,189,1791,150,83963,352,0.9704,5.7372,55.6755,320,1.0,165,83145.87785574846,-11685.39107591001
KB425000,CBCMP,F0838.1,25,2,21,REAL,0.681,0.786,0.0089,0.786,186,1,943,99,1203,149,42810,344,1.0,4.3295,40.3063,175,1.0,89,41151.61320311943,-11800.035202525725
KB425000,CBCMP,F0838.1,25,3,99,REAL,0.209,0.209,0.0044,0.209,427,1,1033,198,1605,109,84482,190,1.0,7.2341,54.0246,391,1.0,220,-83198.52858997736,-14670.14534565762
KB425000,CBCMP,F0838.1,25,4,21,REAL,0.209,0.157,0.0032,0.209,256,-1,1545,192,1119,109,89041,341,1.0,7.6126,32.4466,248,1.0,156,84189.91948993877,-28988.91404101969
KB425000,CBCMP,F0838.1,25,6,21,REAL,1.311,1.52,0.5563,1.52,588,1,3035,131,1108,578,131007,195,1.0,2.0202,193.576,392,1.0,491,-126543.04472465198,-33907.106641745944
KB425000,CBCMP,F0838.1,25,7,21,REAL,0.157,0.262,0.0035,0.262,243,-1,1443,187,1133,114,98525,204,1.0,7.1943,32.7487,236,1.0,161,-90007.06621423725,-40073.72775904321
KB425000,CBCMP,F0838.1,25,8,56,REAL,0.262,0.262,0.0041,0.262,244,1,1453,175,1067,112,74875,326,1.0,6.4756,32.518,211,1.0,115,62074.18824505876,-41869.56864737215
KB425000,CBCMP,F0838.1,25,10,21,REAL,0.576,0.576,0.0365,0.576,1402,-1,7162,1281,1008,205,126076,335,0.9046,5.7567,225.9971,1301,0.6563,-126,114263.66055843269,-53282.019967220396
KB425000,CBCMP,F0838.1,25,12,21,REAL,0.209,0.104,0.0012,0.209,149,1,818,78,1129,136,145608,338,1.0,7.2448,19.8417,144,0.8438,88,135005.38669576077,-54545.71685410417
KB425000,CBCMP,F0838.1,25,13,99,REAL,0.052,0.052,0.002,0.052,433,1,644,198,1528,264,103505,323,0.9976,7.356,53.6435,395,1.0,166,82662.76846744504,-62290.86397135276
KB425000,CBCMP,F0838.1,25,14,99,REAL,0.157,0.367,0.0083,0.367,793,1,4217,693,2677,133,124212,219,0.9758,10.3853,75.645,786,0.6104,702,-96530.85416449326,-78169.14441308242
KB425000,CBCMP,F0838.1,25,15,99,REAL,0.157,0.104,0.0016,0.157,217,-1,695,153,800,148,110435,308,1.0,7.3109,28.0605,206,0.1074,128,67990.5750275891,-87023.96757455832
KB425000,CBCMP,F0838.1,25,16,56,REAL,0.209,0.209,0.0031,0.209,236,1,1422,177,1156,106,89830,271,1.0,7.863,27.9149,220,1.0,158,1567.7496702611436,-89816.31845589862
KB425000,CBCMP,F0838.1,25,18,21,REAL,0.209,0.157,0.0009,0.209,88,1,459,41,1129,90,115372,306,1.0,5.5078,14.9655,83,1.0,16,67813.96012748718,-93337.90867502645
KB425000,CBCMP,F0838.1,25,19,21,REAL,0.052,0.052,0.0003,0.052,72,1,345,25,1132,90,115372,306,1.0,4.4357,14.8649,66,1.0,-16,67813.96012748718,-93337.90867502645
KB425000,CBCMP,F0838.1,25,20,99,REAL,0.052,0.104,0.0022,0.104,396,1,1497,212,1629,313,109195,288,1.0,8.7013,42.685,372,1.0,166,33743.11070077236,-103850.6162968493
KB425000,CBCMP,F0838.1,25,21,56,REAL,0.052,0.052,0.0007,0.052,167,1,1064,122,1188,102,115122,294,0.986,10.2872,16.4063,168,1.0,99,46824.33582417222,-105169.18017473152
KB425000,CBCMP,F0838.1,25,22,21,REAL,1.468,1.678,0.0937,1.678,344,1,2855,223,896,129,135623,230,1.0,0.413,240.4151,373,1.0,-28,-87176.78398851755,-103893.24550912515
KB425000,CBCMP,F0838.1,25,23,99,REAL,0.104,0.157,0.0031,0.157,301,1,987,182,1668,207,116435,268,1.0,8.466,49.6912,420,1.0,250,-4063.522898555676,-116364.07094396841
KB425000,CBCMP,F0838.1,25,25,21,REAL,0.157,0.157,0.0037,0.157,458,1,1914,366,907,178,135955,292,1.0,10.6453,41.8318,446,0.1563,371,50929.63940786031,-126055.28094762759
KB425000,CBCMP,F0838.1,25,31,99,REAL,0.629,0.314,0.0256,0.629,952,-1,3211,830,493,249,140839,291,1.0,7.0165,129.3024,908,0.543,800,50472.18364601056,-131484.5336874394
KB425000,CBCMP,F0838.1,25,32,21,REAL,0.157,0.734,0.0203,0.734,500,1,3097,193,1078,452,143072,264,1.0,2.8607,154.7178,443,1.0,121,-14955.096296629701,-142288.23661412962
KB425000,CBCMP,F0838.1,25,34,99,REAL,0.157,0.104,0.0034,0.157,289,1,1099,188,1617,100,38310,356,0.9927,7.753,46.8681,364,1.0,187,38216.678765453864,-2672.370509137453
KB425000,CBCMP,F0838.1,25,36,21,REAL,1.416,1.363,0.3042,1.416,911,-1,5173,846,579,122,954,287,1.0,3.0638,225.6389,692,1.0,752,278.92260630549083,-912.3147371887358
KB425000,CBCMP,F0838.1,25,38,21,REAL,0.419,0.314,0.0031,0.419,126,1,602,31,1240,151,1860,121,1.0,4.0873,28.0294,115,1.0,17,-957.9708193327009,1594.331179305929
KB425000,CBCMP,F0838.1,25,41,21,REAL,0.314,0.367,0.0053,0.367,288,-1,1724,166,1120,164,80229,177,1.0,5.6322,46.6957,263,1.0,140,-80119.0489438247,4198.861433415139
KB425000,CBCMP,F0838.1,25,42,99,REAL,0.524,0.524,0.0209,0.524,759,1,4575,679,1178,128,29072,9,1.0,5.8542,120.8507,708,1.0,664,28714.075437781845,4547.862767649592
KB425000,CBCMP,F0838.1,25,43,99,REAL,0.052,0.104,0.0013,0.104,225,-1,990,132,582,127,53426,159,0.8919,8.6885,22.8146,199,0.8125,119,-49877.4678660395,19146.16607240721
